Ticker,Date,Open,High,Low,Close,Volume
TLT,2005/12/28,92.03,92.25,91.75,91.91,1295700
TLT,2005/12/29,92.03,92.13,91.69,92.11,740600
TLT,2005/12/30,92.54,92.59,91.7,91.9,1099500
TLT,2006/1/3,91.59,92.25,91.48,91.78,1393800
TLT,2006/1/4,91.54,92.07,91.42,92,387600
TLT,2006/1/5,91.88,92.14,91.7,91.89,453400
TLT,2006/1/6,91.74,91.9,91.49,91.72,1193700
TLT,2006/1/9,91.7,91.78,91.54,91.78,413600
TLT,2006/1/10,91.63,91.68,91.03,91.04,698900
TLT,2006/1/11,91.25,91.29,90.75,90.89,394600
TLT,2006/1/12,91.13,91.52,91,91.5,626600
TLT,2006/1/13,91.59,92.3,91.58,92.03,491000
TLT,2006/1/17,92,92.5,91.93,92.44,454300
TLT,2006/1/18,92.76,92.7685,92.12,92.41,622100
TLT,2006/1/19,92.07,92.44,91.96,92.14,490600
TLT,2006/1/20,92.32,92.48,92.05,92.38,842700
TLT,2006/1/23,91.8,92.5,91.73,92.35,720400
TLT,2006/1/24,92,92.19,91.76,91.9,300500
TLT,2006/1/25,91.51,91.57,90.79,90.9,1204500
TLT,2006/1/26,90.55,90.6,90.05,90.51,764100
TLT,2006/1/27,90.8,90.8,90.16,90.51,1091400
TLT,2006/1/30,90.3,90.5,90.24,90.42,308500
TLT,2006/1/31,90.35,90.73,90.2,90.67,676100
TLT,2006/2/1,90.15,90.46,89.85,90.04,622300
TLT,2006/2/2,90.04,90.41,89.86,90.21,658500
TLT,2006/2/3,90,91,89.82,90.85,1524600
TLT,2006/2/6,90.98,91.2099,90.89,91.03,755100
TLT,2006/2/7,91.12,91.12,90.5,90.6,280500
TLT,2006/2/8,90.88,90.88,90.29,90.39,261700
TLT,2006/2/9,90.14,90.9,90.06,90.8,1119200
TLT,2006/2/10,91.2,91.38,90.24,90.3,938000
TLT,2006/2/13,90.24,90.36,90.16,90.31,218700
TLT,2006/2/14,89.9,90.2,89.72,89.99,836100
TLT,2006/2/15,90.14,90.47,89.88,90.21,720300
TLT,2006/2/16,90.2,90.3,90,90.23,427800
TLT,2006/2/17,90.8,91.07,90.8,90.95,731400
TLT,2006/2/21,90.9,91,90.78,90.8,433300
TLT,2006/2/22,91.12,91.45,91.09,91.42,559000
TLT,2006/2/23,91.31,91.31,90.93,91.19,288300
TLT,2006/2/24,91.44,91.44,90.95,91.05,485700
TLT,2006/2/27,91.35,91.35,90.73,90.9,446200
TLT,2006/2/28,91,91.44,90.92,91.35,744200
TLT,2006/3/1,90.77,90.87,90.38,90.48,713600
TLT,2006/3/2,90.06,90.1,89.4,89.85,1640000
TLT,2006/3/3,89.48,89.55,89.23,89.33,1253300
TLT,2006/3/6,88.98,88.99,88.5,88.55,872700
TLT,2006/3/7,88.4,88.75,88.31,88.61,1692900
TLT,2006/3/8,88.57,88.88,88.45,88.58,1184700
TLT,2006/3/9,88.56,88.67,88.27,88.61,282100
TLT,2006/3/10,88.32,88.47,88.01,88.28,1086900
TLT,2006/3/13,88.14,88.27,88.01,88.21,1740100
TLT,2006/3/14,88.45,88.99,88.45,88.8,904400
TLT,2006/3/15,88.44,88.54,88.15,88.32,971000
TLT,2006/3/16,88.51,89.33,88.43,89.12,1048000
TLT,2006/3/17,88.85,89,88.75,88.85,703500
TLT,2006/3/20,89.23,89.24,88.98,88.99,576000
TLT,2006/3/21,89.15,89.15,88.36,88.53,817200
TLT,2006/3/22,88.75,88.98,88.63,88.72,205500
TLT,2006/3/23,88.82,88.87,88.34,88.44,613400
TLT,2006/3/24,88.53,89.29,88.5,89.09,954800
TLT,2006/3/27,89.05,89.05,88.6,88.76,467100
TLT,2006/3/28,88.4,88.43,87.84,87.93,1094900
TLT,2006/3/29,87.83,88.02,87.37,87.51,1071700
TLT,2006/3/30,87.14,87.29,86.59,86.9,1152000
TLT,2006/3/31,86.98,87.14,86.8,86.87,1167700
TLT,2006/4/3,86.18,86.69,86.08,86.57,1549700
TLT,2006/4/4,86.7,86.9,86.36,86.48,749100
TLT,2006/4/5,86.7,86.78,86.5,86.6,638600
TLT,2006/4/6,86.29,86.29,85.76,85.94,2022100
TLT,2006/4/7,85.43,85.63,84.9,85.1,1956500
TLT,2006/4/10,85.15,85.3,84.96,85.26,1527100
TLT,2006/4/11,85.58,85.7,85.33,85.56,1237300
TLT,2006/4/12,85.6,85.73,85,85.04,1902000
TLT,2006/4/13,84.5,84.64,84.27,84.44,3219500
TLT,2006/4/17,84.54,84.97,84.35,84.75,1465400
TLT,2006/4/18,84.95,85.27,84.74,84.9,2680300
TLT,2006/4/19,84.45,84.59,84.06,84.38,1830300
TLT,2006/4/20,84.42,84.51,84.12,84.31,1378200
TLT,2006/4/21,84.53,84.86,84.25,84.8,1303000
TLT,2006/4/24,84.94,85.39,84.85,85.14,991500
TLT,2006/4/25,85.04,85.1,84.06,84.13,2067400
TLT,2006/4/26,83.85,84.08,83.73,83.99,1544900
TLT,2006/4/27,83.75,84.3,83.65,84.1,1864200
TLT,2006/4/28,83.97,84.21,83.76,84.16,809400
TLT,2006/5/1,83.67,83.68,83.12,83.2,1795500
TLT,2006/5/2,83.26,83.54,83.26,83.42,1097900
TLT,2006/5/3,83.42,83.43,82.94,83.24,1114000
TLT,2006/5/4,83.38,83.4,83.1,83.1,977800
TLT,2006/5/5,84,84.08,83.49,83.6,1685900
TLT,2006/5/8,83.74,83.77,83.53,83.65,666400
TLT,2006/5/9,83.55,83.68,83.33,83.6,341300
